ID,lexeme,phonetic,interlinearization,morphology,dialects,notes,linguistic_history,source,soundSource,soundFile,speakerName,speakerHometown,speakerAge,speakerGender,en_gloss,hi_gloss,semanticDomain,semanticDomain.2,partOfSpeech,partOfSpeech fullname,vernacular_exampleSentence,en_exampleSentence,hi_exampleSentence,semanticDomain.3,photoFile,photoSource,pluralForm
xBepDaJnozhDkv39amtM,डॉळ,,,,Shimla Saraji (Theog),,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxBepDaJnozhDkv39amtM_1653131398311.wav?alt=media,xBepDaJnozhDkv39amtM_Pain_in_calves_after_walkingrunning_excessively.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Pain in calves after walking/running excessively,ज़्यादा चलने या दौड़ने की वजह से पिडंली में दर्द,"Health, well-being and sickness",Motion,n,noun,,,,,,,
xC8Bb7YbEmHnyu1E7umF,बखनाना,,,,Shimla Saraji,,,,,,,,,,Example,उदाहरण,,,n,noun,"कुशु रा सोबी बखनाणा देओ, तेस नोरे ना बोनियो","Everyone gives Kushu's example, don't be like him.","हर कोई कुशु की मिसाल देता है, उसके जैसा मत बनो।",,,,
xDiY2kmGqaYvqfWGxucI,गोम्प,,,,Shimla Saraji,,,,,,,,,,bear pain,दर्द सहना,"Health, well-being and sickness",Mental actions,v,verb,बेदणो गोम्प पोरी,Bear the pain,दर्द सह लो,,,,
xIA9aQjIb6T0mpfJ418f,मांडो,,,,"Shimla Saraji, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxIA9aQjIb6T0mpfJ418f_1653310781435.wav?alt=media,xIA9aQjIb6T0mpfJ418f_When_a_person_doesnt_want_to_do_something_but_unwillingly_has_to_do.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,When a person doesn't want to do something but unwillingly has to do,जब कोई व्यक्ति कुछ करना नहीं चाहता लेकिन अनिच्छा से करना पड़ता है,Emotions,,,,,,,,,,
xWmcBjPjBdfZUJxrqE7r,लाम्बू,,,,"Shimla Saraji, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxWmcBjPjBdfZUJxrqE7r_1653311798674.wav?alt=media,xWmcBjPjBdfZUJxrqE7r_Taro_plant.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Taro plant,अरबी का पौधा,"Food, cooking and foodways","Plants, trees and other vegetation",n,noun,,,,,,,
xYfpm9SWriIl4oZr3dgd,झुरणा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxYfpm9SWriIl4oZr3dgd_1653130702407.wav?alt=media,xYfpm9SWriIl4oZr3dgd_Yearning.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Yearning,ललक,Emotions,,n,noun,,,,,,,
xa7eSrHrTUfBxtIgsqSr,भाड़,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fxa7eSrHrTUfBxtIgsqSr_1655619253212.wav?alt=media,xa7eSrHrTUfBxtIgsqSr_the_feeling_of_excessive_heat_when_sitting_near_fire.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,the feeling of excessive heat when sitting near fire,आग के पास बैठने पर अत्यधिक गर्मी का अहसास,Senses and perception,,adj,adjective,,,,,,,
xb0gaiq6CFPh9IlKMy2K,बेदण,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fxb0gaiq6CFPh9IlKMy2K_1653309253745.wav?alt=media,xb0gaiq6CFPh9IlKMy2K_Pain.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Pain,दर्द,Senses and perception,,n,noun,,,,,,,
xdULyrpPPEEKAyck6IVV,डेरा,,,,"Shimla Saraji, Bishshau",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxdULyrpPPEEKAyck6IVV_1653131362711.wav?alt=media,xdULyrpPPEEKAyck6IVV_Temporary_house_camp.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,"Temporary house, camp",अस्थाई घर,Construction,,n,noun,,,,,,,
xelS5bDEWaKlc5bEgzCY,छाली,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxelS5bDEWaKlc5bEgzCY_1653125145261.wav?alt=media,xelS5bDEWaKlc5bEgzCY_Maize_corn.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Maize (corn),मक्का,"Plants, trees and other vegetation","Food, cooking and foodways",n,noun,,,,,,,
xirKRLZoInLKbGUryktO,खोशी,,,,Kumharsain,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxirKRLZoInLKbGUryktO_1653123344787.wav?alt=media,xirKRLZoInLKbGUryktO_Khasha_woman.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Khasha woman,खश स्त्री,"Humans, Social Relations and Organization",Names of people and clans,n,noun,,,,,,,
xlP5TGDG32kEhA0bGu74,रोश,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxlP5TGDG32kEhA0bGu74_1653311717067.wav?alt=media,xlP5TGDG32kEhA0bGu74_Anger.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Anger,क्रोध,Emotions,,n,noun,,,,,,,
xoCIdbTdMdpVBhQtATfQ,छीरटे,,,,Sharachali,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxoCIdbTdMdpVBhQtATfQ_1653125214993.wav?alt=media,xoCIdbTdMdpVBhQtATfQ_Stick.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Stick,छड़ी,"Plants, trees and other vegetation",,n,noun,,,,,,,
xrMhSBZ6xxRfNSIDOEuB,गुड़ी,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FxrMhSBZ6xxRfNSIDOEuB_1653123994583.wav?alt=media,xrMhSBZ6xxRfNSIDOEuB_Wrinkle.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Wrinkle,शिकन,,,n,noun,,,,,,,
xrv5RFglYB8Oy8YzEGKt,रिशु,,,,"Shimla Saraji, Shadochi, Kumharsain, Bishshau",,,,,,,,,,someone who is possessive and distrustful of their partner,अपने साथी पे स्वामित्व जताने वाला व्यक्ति और शंका करने वाला,"Humans, Social Relations and Organization",Emotions,,,,,,,,,
xxUH7aV8Z2c3f6TJR02I,डॉड़की,,,,Shadochi,,,,,,,,,,Meat,मांस,"Food, cooking and foodways",,n,noun,मेरे खाणी ती डौड़की,I want to eat meat.,मुझे मांस खाना है।,,,,
y3F8oYJvX6lDSKxXyxRm,दाची,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/audio%2Fmahasuvi%2Fy3F8oYJvX6lDSKxXyxRm_1625549813096.wav?alt=media,y3F8oYJvX6lDSKxXyxRm_Sickle.wav,Rajneesh Verma,"Theog, Shimla",31-40,,Sickle,दराटी,Tools and weapons,,n,noun,,,,,y3F8oYJvX6lDSKxXyxRm_Sickle.jpg,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/images%2Fmahasuvi%2Fy3F8oYJvX6lDSKxXyxRm_1625549796403.jpg?alt=media,
y3K5AEtHfjEVuReC6Z6X,पीठ ,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fy3K5AEtHfjEVuReC6Z6X_1653296808770.wav?alt=media,y3K5AEtHfjEVuReC6Z6X_fight.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,fight,लड़ाई,Physical Impact,,v,verb,,,,,,,
y7SOqnhAutTDbwTjqOAe,उपरो,,,,Shimla Saraji (Kotkhai),,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fy7SOqnhAutTDbwTjqOAe_1653120978324.wav?alt=media,y7SOqnhAutTDbwTjqOAe_A_lot.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,A lot,बहुत ज़्यादा,Quantities and Quantifiers,,adj,adjective,,,,,,,
yIInREsWnaZb9IXUxiMl,चिंखु,,,,"Shimla Saraji, Bishshau, Shadochi",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FyIInREsWnaZb9IXUxiMl_1653124776177.wav?alt=media,yIInREsWnaZb9IXUxiMl_Little_bird.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Little bird,छोटी चिड़िया,Birds,,n,noun,,,,,,,
ylFkGXkbrN82fTCXQG9t,बासा,,,,Keonthali,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FylFkGXkbrN82fTCXQG9t_1653308976858.wav?alt=media,ylFkGXkbrN82fTCXQG9t_Palace.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Palace,महल,Construction,,n,noun,,,,,,,
ympUze5OJf484m0hE1Wi,मिल,,,,Shadochi,,,,,,,,,,moisture/dew,नमी / ओस,Universe and the natural world,"Water, bodies of water and the water cycle",n,noun,मिलै मेरै बूट बिज़ी गै,The dew got my shoes wet!,,,,,
ynX2bivwZQKSSVw0M6h3,चनोली,,,,Barari,,,,,,,,,,Dried apples/fruits,सूखे सेब / फल,"Food, cooking and foodways",,n,noun,डाबे दी पाडी़ चनोली ?,Have you put the dried fruit/ apricot in the box?,क्या आपने सूखे मेवे/खुबानी को डिब्बे में रखा है?,,,,
yoFNqt6pUk7ShYCps2B3,घिंडा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FyoFNqt6pUk7ShYCps2B3_1653124460668.wav?alt=media,yoFNqt6pUk7ShYCps2B3_Fat_cat.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Fat cat,मोटा बिल्ला,Animals,,,,घिंडा आज गोआ दूध पींदा।,A fat cat has come to drink the milk.,,,,,
yolXNw98fvcoi2GnN9Pl,होचा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FyolXNw98fvcoi2GnN9Pl_1653313033247.wav?alt=media,yolXNw98fvcoi2GnN9Pl_Short.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Short,छोटा,States and Characteristics,Sizes and dimensions,adj,adjective,तू ऐ मुंदो होचा।,You are shorter than me.,,,,,
yp2A4gl1ulBtDHWstzQs,खोरक,,,,Bishshau,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fyp2A4gl1ulBtDHWstzQs_1653123271898.wav?alt=media,yp2A4gl1ulBtDHWstzQs_Scratch.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Scratch,खरोंच,Physical Actions,"Health, well-being and sickness",v,verb,,,,,,,
ytqoIrrVtP92EHWU1jY7,डोबण,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FytqoIrrVtP92EHWU1jY7_1653131428367.wav?alt=media,ytqoIrrVtP92EHWU1jY7_Curry.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Curry,दाल,"Food, cooking and foodways",,n,noun,,,,,,,
yuVjCTCfThwwHoFaNcmN,लबारी,,,,,,,,,,,,,,Almirah,अलमारी,Household,Construction,,,लबारी हूट पोरी।,Close the almirah.,,,,,
yxBvdlOmJAuYAOBity8U,क्रीशणा,,,,"Bushahri, Rohruri ",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FyxBvdlOmJAuYAOBity8U_1653122707159.wav?alt=media,yxBvdlOmJAuYAOBity8U_Act_of_combing_hair.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Act of combing hair,बालों में कंघी करने की क्रिया,Physical Actions,Cleanliness and hygiene,v,verb,,,,,,,
yzStxcjBvjHJ1vizxK5V,दकान,,,,"Bushahri, Rohruri ",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FyzStxcjBvjHJ1vizxK5V_1653131824736.wav?alt=media,yzStxcjBvjHJ1vizxK5V_Shop.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Shop,दुकान,Finance and Business,,n,noun,,,,,,,
z17DmVc0jcvH6BY544cH,खसराण,,,,Barari,,,,,,,,,,Smell of fart,गोज़ की गंध,Senses and perception,,n,noun,खसराण कुणे मारो?,Who let a fart?,किसने एक गोज़ किया?,,,,
z6fFoMtWSp4PWFWrLJWe,कोलटी,,,,"Shimla Saraji, Sharachali",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fz6fFoMtWSp4PWFWrLJWe_1653122599772.wav?alt=media,z6fFoMtWSp4PWFWrLJWe_Koli_woman.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Koli woman,कोली स्त्री,"Humans, Social Relations and Organization",Names of people and clans,n,noun,,,,,,,
z924Zi5dql2PKHorS77p,तुम्बडु,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fz924Zi5dql2PKHorS77p_1653131593472.wav?alt=media,z924Zi5dql2PKHorS77p_Forest_of_a_place_named_Kuppar_in_Jubbal.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Forest of a place named Kuppar in Jubbal,जुब्बल में कुप्पर नामक स्थान का जंगल,Place names,,n,noun,,,,,,,
zAO2s7tIheANClQSkGQT,आधो,ɑːdʰoː,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzAO2s7tIheANClQSkGQT_1653120682574.wav?alt=media,zAO2s7tIheANClQSkGQT_half.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,half,आधा,Quantifiers,Sizes and dimensions,adv,adverb,आधो देओ तिने मुखे?,He gave me half?,आधा दिया उसने मुझे?,,,,
zEnsK7z73ri9yGJIDAV7,मालखा,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzEnsK7z73ri9yGJIDAV7_1653310981566.wav?alt=media,zEnsK7z73ri9yGJIDAV7_Pigeon.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Pigeon,कबूतर,Birds,,n,noun,,,,,,,
zGu773CFxEc2Uy4b7Ea4,सुलटो,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzGu773CFxEc2Uy4b7Ea4_1653312593468.wav?alt=media,zGu773CFxEc2Uy4b7Ea4_Right_as_a_direction.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Right (as a direction),दाएं,Location and Directions,,adv,adverb,,,,,,,
zO8WE33cSIvUaER4eBdI,बामणी,,,,"Shimla Saraji, Sharachali",,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzO8WE33cSIvUaER4eBdI_1653308960829.wav?alt=media,zO8WE33cSIvUaER4eBdI_Brahmin_woman.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Brahmin woman,ब्राह्मण स्त्री,"Humans, Social Relations and Organization",,n,noun,,,,,,,
zQzok66m3ceFRShe4sA1,किखन,,,,Shimla Saraji,,,,,,,,,,Lizard,छिपकली,Reptiles and amphibians,,n,noun," दे लाई किखने खुली ललकारो, निंदी नी मुशेया बे जिऊँदे रे हारो","Lizard gave an open warning to the mouse, you won't be able to elope with her until I'm alive","छिपकली ने चूहे को खुली चेतावनी दी, जब तक मैं जिंदा हूं, तुम उसके साथ भाग नहीं पाओगे",,,,
zRPrpbalH2p1eCKhjpJc,सिक,,,,"Shimla Saraji, Bishshau",,,,,,,,,,Crawl,घुटनों के बल चलना,Physical Actions,Motion,v,verb,तेरे मुंडो गाई का सिक लागो?,What is it crawling on your head?,,,,,
zXDqiOlq3XITTwCiNPuy,एड़ी,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzXDqiOlq3XITTwCiNPuy_1653121142724.wav?alt=media,zXDqiOlq3XITTwCiNPuy_heel.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,heel,एड़ी,Body parts,,n,noun,मेरी एड़ी दुख लागी।,My heel is paining (my heel is in pain).,,,,,
zcFq7CLMDCe3aIroD5PO,भीऊंज,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzcFq7CLMDCe3aIroD5PO_1653310568675.wav?alt=media,zcFq7CLMDCe3aIroD5PO_Stand_up.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Stand up,उठ जाओ,Physical Actions,Posture,v,verb,,,,,,,
zi4tHGlWk2dgGVR21wLW,फ़ेना,,,,Rohruri ,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fzi4tHGlWk2dgGVR21wLW_1653297111581.wav?alt=media,zi4tHGlWk2dgGVR21wLW_Heel.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Heel,एड़ी,Body parts,,n,noun,,,,,,,
zi8FM2AzreKDGQVKH1A8,माछ,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fzi8FM2AzreKDGQVKH1A8_1653310853068.wav?alt=media,zi8FM2AzreKDGQVKH1A8_People.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,People,लोग,"Humans, Social Relations and Organization",,n,noun,एती माछ केईं ओ आजे दो?,Why so many people have come?,,,,,
zmMj746jFFHr0k4QrFNg,रेढ़,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzmMj746jFFHr0k4QrFNg_1653311685028.wav?alt=media,zmMj746jFFHr0k4QrFNg_A_person_belonging_to_the_caste_of_leather_workers.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,A person belonging to the caste of leather workers,चमड़ा श्रमिकों की जाति से संबंधित व्यक्ति,"Humans, Social Relations and Organization",,n,noun,,,,,,,
zp0WRJA96PQXDSIqFO54,शौऊरा,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fzp0WRJA96PQXDSIqFO54_1653312361079.wav?alt=media,zp0WRJA96PQXDSIqFO54_Father_inlaw.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Father in-law,ससुर,Kinship and relationships,,n,noun,मेरा शौऊरा ओ  देबते नोरा।,My father-in-law is like a deity.,,,,,
zrs8dY39OopsmIcPunyd,जियूँ,,,,Shimla Saraji,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fzrs8dY39OopsmIcPunyd_1653125479371.wav?alt=media,zrs8dY39OopsmIcPunyd_Workers_of_netherworld.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Workers of netherworld,यमदूत,Spirituality and Religion,,n,noun,जियूँ आज गोए ऐबे तां नींहदे।,The workers from underworld have come to take you.,,,,,
zs7hz0TYfvBkVe8PH9Fb,गुड़ुआ,,,,Bushahri,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2Fzs7hz0TYfvBkVe8PH9Fb_1653124002462.wav?alt=media,zs7hz0TYfvBkVe8PH9Fb_Sweet.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sweet,मीठा,States and Characteristics,Senses and perception,adj,adjective,,,,,,,
ztlfvWR4VqMnJN80Xs4C,तोल,,,,,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FztlfvWR4VqMnJN80Xs4C_1653131665253.wav?alt=media,ztlfvWR4VqMnJN80Xs4C_Below.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Below,नीचे,Location and Directions,,prep,preposition,,,,,,,
zvXHws5aAvqVn2xaqN96,बौअणो,,,,Shadochi,,,,https://firebasestorage.googleapis.com/v0/b/talking-dictionaries-alpha.appspot.com/o/mahasuvi%2Faudio%2FzvXHws5aAvqVn2xaqN96_1653310094317.wav?alt=media,zvXHws5aAvqVn2xaqN96_Sowing_seeds.wav,Aniket Chauhan,"Theog, Shimla, Himachal Pradesh, India",21-30,,Sowing seeds,बीज बोना,Physical Actions,Agriculture,v,verb,,,,"Plants, trees and other vegetation",,,
